09-29-2025 14:33:35 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@883,0%@729,0%@729,0%@729,0%@883,0%@883,0%@883,0%@883,off,off,off,off] EMC_FREQ 8%@665 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40C soc0@40.5C gpu@39.406C tj@43.343C soc1@39.875C VDD_GPU_SOC 2798mW/2798mW VDD_CPU_CV 1199mW/1199mW VIN_SYS_5V0 3421mW/3421mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.593C soc2@40.156C soc0@40.531C gpu@39.5C tj@43.593C soc1@39.968C VDD_GPU_SOC 3198mW/2746mW VDD_CPU_CV 1199mW/797mW VIN_SYS_5V0 3321mW/3280mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@40.093C soc0@40.468C gpu@39.375C tj@43.437C soc1@40.031C VDD_GPU_SOC 3198mW/2747mW VDD_CPU_CV 1199mW/798mW VIN_SYS_5V0 3321mW/3280mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.218C soc2@40.093C soc0@40.625C gpu@39.625C tj@43.218C soc1@39.906C VDD_GPU_SOC 3198mW/2749mW VDD_CPU_CV 1199mW/799mW VIN_SYS_5V0 3321mW/3280mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [33%@1728,66%@1728,0%@1728,33%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@39.968C soc0@40.593C gpu@39.343C tj@43.343C soc1@39.968C VDD_GPU_SOC 3198mW/2750mW VDD_CPU_CV 1199mW/800mW VIN_SYS_5V0 3321mW/3280mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 31%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.656C soc2@40.125C soc0@40.562C gpu@39.375C tj@43.656C soc1@39.937C VDD_GPU_SOC 3198mW/2751mW VDD_CPU_CV 1199mW/801mW VIN_SYS_5V0 3321mW/3280mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.593C soc2@40.062C soc0@40.5C gpu@39.281C tj@43.593C soc1@39.812C VDD_GPU_SOC 3198mW/2752mW VDD_CPU_CV 1199mW/802mW VIN_SYS_5V0 3321mW/3281mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,66%@1728,0%@1728,33%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.062C soc0@40.562C gpu@39.343C tj@43.343C soc1@40C VDD_GPU_SOC 3198mW/2753mW VDD_CPU_CV 1199mW/803mW VIN_SYS_5V0 3321mW/3281mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.062C soc0@40.562C gpu@39.406C tj@43.406C soc1@39.875C VDD_GPU_SOC 3198mW/2754mW VDD_CPU_CV 1199mW/804mW VIN_SYS_5V0 3321mW/3281mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.062C soc0@40.625C gpu@39.375C tj@43.375C soc1@39.906C VDD_GPU_SOC 3198mW/2756mW VDD_CPU_CV 1199mW/805mW VIN_SYS_5V0 3321mW/3281mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,66%@1728,0%@1728,33%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.062C soc0@40.593C gpu@39.531C tj@43.343C soc1@39.875C VDD_GPU_SOC 3198mW/2757mW VDD_CPU_CV 1199mW/806mW VIN_SYS_5V0 3321mW/3281mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.031C soc0@40.468C gpu@39.531C tj@43.343C soc1@39.968C VDD_GPU_SOC 3198mW/2758mW VDD_CPU_CV 1199mW/807mW VIN_SYS_5V0 3321mW/3281mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.656C soc2@40.125C soc0@40.562C gpu@39.25C tj@43.656C soc1@39.937C VDD_GPU_SOC 3198mW/2759mW VDD_CPU_CV 1199mW/808mW VIN_SYS_5V0 3321mW/3281mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [33%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.218C soc2@40.062C soc0@40.468C gpu@39.593C tj@43.218C soc1@39.937C VDD_GPU_SOC 3198mW/2760mW VDD_CPU_CV 1199mW/809mW VIN_SYS_5V0 3321mW/3281mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.093C soc0@40.531C gpu@39.312C tj@43.468C soc1@39.906C VDD_GPU_SOC 3198mW/2761mW VDD_CPU_CV 1199mW/810mW VIN_SYS_5V0 3321mW/3281mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,66%@1728,0%@1728,0%@1728,33%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@40.031C soc0@40.531C gpu@39.437C tj@43.312C soc1@39.906C VDD_GPU_SOC 3198mW/2762mW VDD_CPU_CV 1199mW/811mW VIN_SYS_5V0 3321mW/3281mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.093C soc0@40.468C gpu@39.468C tj@43.375C soc1@39.843C VDD_GPU_SOC 3198mW/2764mW VDD_CPU_CV 1199mW/812mW VIN_SYS_5V0 3321mW/3282mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.718C soc2@40C soc0@40.625C gpu@39.625C tj@43.718C soc1@39.968C VDD_GPU_SOC 3198mW/2765mW VDD_CPU_CV 1199mW/813mW VIN_SYS_5V0 3321mW/3282mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,33%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.125C soc0@40.468C gpu@39.5C tj@43.343C soc1@39.843C VDD_GPU_SOC 3198mW/2766mW VDD_CPU_CV 1199mW/814mW VIN_SYS_5V0 3321mW/3282mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,66%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.093C soc0@40.625C gpu@39.25C tj@43.625C soc1@39.875C VDD_GPU_SOC 3198mW/2767mW VDD_CPU_CV 1199mW/815mW VIN_SYS_5V0 3321mW/3282mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.062C soc0@40.468C gpu@39.625C tj@43.406C soc1@39.875C VDD_GPU_SOC 3198mW/2768mW VDD_CPU_CV 1199mW/816mW VIN_SYS_5V0 3321mW/3282mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@40.093C soc0@40.593C gpu@39.343C tj@43.312C soc1@39.906C VDD_GPU_SOC 3198mW/2769mW VDD_CPU_CV 1199mW/817mW VIN_SYS_5V0 3321mW/3282mW
09-29-2025 14:33:50 RAM 15676/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.125C soc0@40.437C gpu@39.281C tj@43.375C soc1@39.843C VDD_GPU_SOC 3198mW/2770mW VDD_CPU_CV 1199mW/818mW VIN_SYS_5V0 3321mW/3282mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,50%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@40.125C soc0@40.656C gpu@39.375C tj@43.25C soc1@39.906C VDD_GPU_SOC 3198mW/2771mW VDD_CPU_CV 1199mW/819mW VIN_SYS_5V0 3321mW/3282mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,33%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@40.093C soc0@40.562C gpu@39.312C tj@43.312C soc1@39.906C VDD_GPU_SOC 3198mW/2772mW VDD_CPU_CV 1199mW/820mW VIN_SYS_5V0 3321mW/3282mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.531C soc2@40.093C soc0@40.562C gpu@39.5C tj@43.343C soc1@39.875C VDD_GPU_SOC 3198mW/2773mW VDD_CPU_CV 1199mW/821mW VIN_SYS_5V0 3321mW/3282mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,33%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.093C soc0@40.468C gpu@39.406C tj@43.406C soc1@39.875C VDD_GPU_SOC 3198mW/2774mW VDD_CPU_CV 1199mW/822mW VIN_SYS_5V0 3321mW/3283mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [33%@1728,50%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.125C soc0@40.656C gpu@39.687C tj@43.343C soc1@39.875C VDD_GPU_SOC 3198mW/2775mW VDD_CPU_CV 1199mW/823mW VIN_SYS_5V0 3321mW/3283mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.031C soc0@40.5C gpu@39.562C tj@43.437C soc1@40.062C VDD_GPU_SOC 3198mW/2777mW VDD_CPU_CV 1199mW/824mW VIN_SYS_5V0 3321mW/3283mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,33%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@40.125C soc0@40.656C gpu@39.375C tj@43.281C soc1@39.968C VDD_GPU_SOC 3198mW/2778mW VDD_CPU_CV 1199mW/825mW VIN_SYS_5V0 3321mW/3283mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.093C soc0@40.531C gpu@39.25C tj@43.343C soc1@40.062C VDD_GPU_SOC 3198mW/2779mW VDD_CPU_CV 1199mW/826mW VIN_SYS_5V0 3321mW/3283mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,66%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.125C soc0@40.656C gpu@39.375C tj@43.625C soc1@39.968C VDD_GPU_SOC 3198mW/2780mW VDD_CPU_CV 1199mW/827mW VIN_SYS_5V0 3321mW/3283mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@40C soc0@40.531C gpu@39.406C tj@43.281C soc1@40.062C VDD_GPU_SOC 3198mW/2781mW VDD_CPU_CV 1199mW/828mW VIN_SYS_5V0 3321mW/3283mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.531C soc2@40.125C soc0@40.593C gpu@39.437C tj@43.531C soc1@39.906C VDD_GPU_SOC 3198mW/2782mW VDD_CPU_CV 1199mW/829mW VIN_SYS_5V0 3321mW/3283mW
09-29-2025 14:33:50 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,66%@1728,0%@1728,0%@1728,0%@1190,0%@1190,0%@1190,0%@1190,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.093C soc0@40.531C gpu@39.437C tj@43.468C soc1@40.125C VDD_GPU_SOC 3198mW/2783mW VDD_CPU_CV 1199mW/829mW VIN_SYS_5V0 3321mW/3283mW
09-29-2025 14:33:51 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@40.031C soc0@40.625C gpu@39.656C tj@43.281C soc1@39.937C VDD_GPU_SOC 3198mW/2784mW VDD_CPU_CV 1199mW/830mW VIN_SYS_5V0 3321mW/3283mW
09-29-2025 14:33:51 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [33%@1728,33%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@40.093C soc0@40.5C gpu@39.406C tj@43.281C soc1@39.937C VDD_GPU_SOC 3198mW/2785mW VDD_CPU_CV 1199mW/831mW VIN_SYS_5V0 3321mW/3283mW
09-29-2025 14:33:51 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,50%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.5C soc2@40.125C soc0@40.593C gpu@39.25C tj@43.5C soc1@39.968C VDD_GPU_SOC 3198mW/2786mW VDD_CPU_CV 1199mW/832mW VIN_SYS_5V0 3321mW/3284mW
09-29-2025 14:33:51 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.187C soc2@40.031C soc0@40.5C gpu@39.593C tj@43.187C soc1@40.093C VDD_GPU_SOC 3198mW/2787mW VDD_CPU_CV 1199mW/833mW VIN_SYS_5V0 3321mW/3284mW
09-29-2025 14:33:51 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,33%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.093C soc0@40.625C gpu@39.312C tj@43.218C soc1@39.875C VDD_GPU_SOC 3198mW/2788mW VDD_CPU_CV 1199mW/834mW VIN_SYS_5V0 3321mW/3284mW
09-29-2025 14:33:51 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,66%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@40.062C soc0@40.562C gpu@39.343C tj@43.312C soc1@39.843C VDD_GPU_SOC 3198mW/2789mW VDD_CPU_CV 1199mW/835mW VIN_SYS_5V0 3321mW/3284mW
09-29-2025 14:33:51 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,0%@1728,0%@729,0%@729,25%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@40.093C soc0@40.718C gpu@39.375C tj@43.156C soc1@39.906C VDD_GPU_SOC 3198mW/2790mW VDD_CPU_CV 1199mW/836mW VIN_SYS_5V0 3321mW/3284mW
09-29-2025 14:33:51 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@40.093C soc0@40.468C gpu@39.343C tj@43.281C soc1@39.937C VDD_GPU_SOC 3198mW/2791mW VDD_CPU_CV 1199mW/837mW VIN_SYS_5V0 3321mW/3284mW
09-29-2025 14:33:51 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.5C soc2@40.125C soc0@40.562C gpu@39.562C tj@43.5C soc1@39.906C VDD_GPU_SOC 3198mW/2792mW VDD_CPU_CV 1199mW/837mW VIN_SYS_5V0 3321mW/3284mW
