09-29-2025 14:38:27 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@806,0%@806,0%@806,0%@806,0%@1574,0%@1574,0%@1574,0%@1574,off,off,off,off] EMC_FREQ 2%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.406C soc0@40.968C gpu@39.968C tj@43.625C soc1@40.468C VDD_GPU_SOC 2798mW/2798mW VDD_CPU_CV 1199mW/1199mW VIN_SYS_5V0 3421mW/3421mW
09-29-2025 14:38:40 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 11%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.375C soc0@40.937C gpu@39.625C tj@43.468C soc1@40.406C VDD_GPU_SOC 2399mW/2560mW VDD_CPU_CV 399mW/452mW VIN_SYS_5V0 3215mW/3345mW
09-29-2025 14:38:40 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.437C soc0@40.968C gpu@39.75C tj@43.75C soc1@40.343C VDD_GPU_SOC 2399mW/2560mW VDD_CPU_CV 399mW/452mW VIN_SYS_5V0 3215mW/3345mW
09-29-2025 14:38:40 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 10%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.468C soc0@41C gpu@39.875C tj@43.625C soc1@40.312C VDD_GPU_SOC 2399mW/2559mW VDD_CPU_CV 399mW/452mW VIN_SYS_5V0 3215mW/3344mW
09-29-2025 14:38:40 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,12%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 9%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.812C soc2@40.437C soc0@40.843C gpu@39.843C tj@43.812C soc1@40.343C VDD_GPU_SOC 2399mW/2558mW VDD_CPU_CV 399mW/452mW VIN_SYS_5V0 3215mW/3343mW
09-29-2025 14:38:40 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 9%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.406C soc0@41.062C gpu@39.968C tj@43.406C soc1@40.406C VDD_GPU_SOC 2399mW/2558mW VDD_CPU_CV 399mW/452mW VIN_SYS_5V0 3215mW/3343mW
09-29-2025 14:38:40 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,20%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.5C soc2@40.343C soc0@40.937C gpu@39.875C tj@43.5C soc1@40.281C VDD_GPU_SOC 2399mW/2557mW VDD_CPU_CV 399mW/451mW VIN_SYS_5V0 3215mW/3343mW
09-29-2025 14:38:40 RAM 15930/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,16%@729,0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 8%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.531C soc2@40.437C soc0@40.968C gpu@39.656C tj@43.531C soc1@40.312C VDD_GPU_SOC 2399mW/2557mW VDD_CPU_CV 399mW/451mW VIN_SYS_5V0 3215mW/3342mW
09-29-2025 14:38:40 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 8%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.531C soc2@40.437C soc0@41C gpu@39.718C tj@43.531C soc1@40.312C VDD_GPU_SOC 2399mW/2556mW VDD_CPU_CV 399mW/451mW VIN_SYS_5V0 3215mW/3342mW
09-29-2025 14:38:40 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 8%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.562C soc0@41.187C gpu@39.593C tj@43.437C soc1@40.375C VDD_GPU_SOC 2399mW/2555mW VDD_CPU_CV 399mW/451mW VIN_SYS_5V0 3215mW/3341mW
09-29-2025 14:38:40 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,20%@729,25%@729,0%@729,25%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.406C soc0@40.875C gpu@39.593C tj@43.437C soc1@40.312C VDD_GPU_SOC 2399mW/2555mW VDD_CPU_CV 399mW/451mW VIN_SYS_5V0 3215mW/3341mW
09-29-2025 14:38:40 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 7%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.468C soc0@40.968C gpu@39.75C tj@43.562C soc1@40.25C VDD_GPU_SOC 2399mW/2554mW VDD_CPU_CV 399mW/450mW VIN_SYS_5V0 3215mW/3340mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 7%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.75C soc2@40.437C soc0@41C gpu@39.75C tj@43.75C soc1@40.218C VDD_GPU_SOC 2399mW/2554mW VDD_CPU_CV 399mW/450mW VIN_SYS_5V0 3215mW/3340mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 6%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.468C soc0@41.031C gpu@39.781C tj@43.562C soc1@40.281C VDD_GPU_SOC 2399mW/2553mW VDD_CPU_CV 399mW/450mW VIN_SYS_5V0 3215mW/3339mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 6%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@40.375C soc0@40.968C gpu@39.656C tj@43.312C soc1@40.375C VDD_GPU_SOC 2399mW/2552mW VDD_CPU_CV 399mW/450mW VIN_SYS_5V0 3215mW/3339mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 6%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.375C soc0@40.906C gpu@40C tj@43.375C soc1@40.437C VDD_GPU_SOC 2399mW/2552mW VDD_CPU_CV 399mW/450mW VIN_SYS_5V0 3215mW/3338mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 6%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.437C soc0@40.937C gpu@40.031C tj@43.437C soc1@40.312C VDD_GPU_SOC 2399mW/2551mW VDD_CPU_CV 399mW/449mW VIN_SYS_5V0 3215mW/3338mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 5%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.406C soc0@41.031C gpu@39.593C tj@43.625C soc1@40.281C VDD_GPU_SOC 2399mW/2551mW VDD_CPU_CV 399mW/449mW VIN_SYS_5V0 3215mW/3337mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 5%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.531C soc0@40.937C gpu@39.906C tj@43.562C soc1@40.312C VDD_GPU_SOC 2399mW/2550mW VDD_CPU_CV 399mW/449mW VIN_SYS_5V0 3215mW/3337mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 5%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.75C soc2@40.468C soc0@41C gpu@39.968C tj@43.75C soc1@40.343C VDD_GPU_SOC 2399mW/2550mW VDD_CPU_CV 399mW/449mW VIN_SYS_5V0 3215mW/3336mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 5%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.406C soc0@41.125C gpu@40.062C tj@43.468C soc1@40.343C VDD_GPU_SOC 2399mW/2549mW VDD_CPU_CV 399mW/449mW VIN_SYS_5V0 3215mW/3336mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,16%@729,0%@729,14%@729,0%@729,16%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.843C soc2@40.343C soc0@41.062C gpu@39.593C tj@43.531C soc1@40.375C VDD_GPU_SOC 2399mW/2549mW VDD_CPU_CV 399mW/448mW VIN_SYS_5V0 3215mW/3336mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,25%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.437C soc0@40.937C gpu@39.656C tj@43.406C soc1@40.343C VDD_GPU_SOC 2399mW/2548mW VDD_CPU_CV 399mW/448mW VIN_SYS_5V0 3215mW/3335mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.437C soc0@41C gpu@39.625C tj@43.562C soc1@40.312C VDD_GPU_SOC 2399mW/2548mW VDD_CPU_CV 399mW/448mW VIN_SYS_5V0 3215mW/3335mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.812C soc2@40.343C soc0@41.031C gpu@39.843C tj@43.812C soc1@40.375C VDD_GPU_SOC 2399mW/2547mW VDD_CPU_CV 399mW/448mW VIN_SYS_5V0 3215mW/3334mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.343C soc0@41.031C gpu@39.937C tj@43.468C soc1@40.375C VDD_GPU_SOC 2399mW/2546mW VDD_CPU_CV 399mW/448mW VIN_SYS_5V0 3215mW/3334mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.375C soc0@41C gpu@39.718C tj@43.468C soc1@40.281C VDD_GPU_SOC 2399mW/2546mW VDD_CPU_CV 399mW/448mW VIN_SYS_5V0 3215mW/3333mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.718C soc2@40.437C soc0@40.968C gpu@39.625C tj@43.718C soc1@40.281C VDD_GPU_SOC 2399mW/2545mW VDD_CPU_CV 399mW/447mW VIN_SYS_5V0 3215mW/3333mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.468C soc0@41.062C gpu@39.968C tj@43.437C soc1@40.312C VDD_GPU_SOC 2399mW/2545mW VDD_CPU_CV 399mW/447mW VIN_SYS_5V0 3215mW/3333mW
09-29-2025 14:38:41 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.375C soc0@40.875C gpu@39.843C tj@43.343C soc1@40.343C VDD_GPU_SOC 2399mW/2544mW VDD_CPU_CV 399mW/447mW VIN_SYS_5V0 3215mW/3332mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.437C soc0@40.843C gpu@39.812C tj@43.406C soc1@40.281C VDD_GPU_SOC 2399mW/2544mW VDD_CPU_CV 399mW/447mW VIN_SYS_5V0 3215mW/3332mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,20%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.375C soc0@40.937C gpu@40C tj@43.375C soc1@40.406C VDD_GPU_SOC 2399mW/2543mW VDD_CPU_CV 399mW/447mW VIN_SYS_5V0 3215mW/3331mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [28%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.437C soc0@40.875C gpu@39.593C tj@43.468C soc1@40.531C VDD_GPU_SOC 2399mW/2543mW VDD_CPU_CV 399mW/447mW VIN_SYS_5V0 3215mW/3331mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.343C soc0@40.968C gpu@39.625C tj@43.437C soc1@40.468C VDD_GPU_SOC 2399mW/2542mW VDD_CPU_CV 399mW/446mW VIN_SYS_5V0 3215mW/3331mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,14%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.531C soc2@40.343C soc0@40.906C gpu@39.781C tj@43.531C soc1@40.468C VDD_GPU_SOC 2399mW/2542mW VDD_CPU_CV 399mW/446mW VIN_SYS_5V0 3215mW/3330mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.75C soc2@40.437C soc0@40.906C gpu@39.843C tj@43.75C soc1@40.343C VDD_GPU_SOC 2399mW/2541mW VDD_CPU_CV 399mW/446mW VIN_SYS_5V0 3215mW/3330mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,14%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.5C soc0@41.031C gpu@39.906C tj@43.625C soc1@40.312C VDD_GPU_SOC 2399mW/2541mW VDD_CPU_CV 399mW/446mW VIN_SYS_5V0 3215mW/3329mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.437C soc0@40.968C gpu@40.031C tj@43.375C soc1@40.312C VDD_GPU_SOC 2399mW/2540mW VDD_CPU_CV 399mW/446mW VIN_SYS_5V0 3215mW/3329mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.437C soc0@40.812C gpu@39.656C tj@43.406C soc1@40.375C VDD_GPU_SOC 2399mW/2540mW VDD_CPU_CV 399mW/446mW VIN_SYS_5V0 3215mW/3329mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,20%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.343C soc0@40.843C gpu@39.718C tj@43.375C soc1@40.312C VDD_GPU_SOC 2399mW/2539mW VDD_CPU_CV 399mW/445mW VIN_SYS_5V0 3215mW/3328mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.312C soc0@40.968C gpu@39.75C tj@43.562C soc1@40.343C VDD_GPU_SOC 2399mW/2539mW VDD_CPU_CV 399mW/445mW VIN_SYS_5V0 3215mW/3328mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.406C soc0@41C gpu@39.843C tj@43.625C soc1@40.25C VDD_GPU_SOC 2399mW/2538mW VDD_CPU_CV 399mW/445mW VIN_SYS_5V0 3215mW/3327mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.437C soc0@40.937C gpu@39.656C tj@43.406C soc1@40.25C VDD_GPU_SOC 2399mW/2538mW VDD_CPU_CV 399mW/445mW VIN_SYS_5V0 3215mW/3327mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.718C soc2@40.375C soc0@41.031C gpu@39.906C tj@43.375C soc1@40.312C VDD_GPU_SOC 2399mW/2538mW VDD_CPU_CV 399mW/445mW VIN_SYS_5V0 3215mW/3327mW
09-29-2025 14:38:42 RAM 15929/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.375C soc0@41.125C gpu@40C tj@43.343C soc1@40.406C VDD_GPU_SOC 2399mW/2537mW VDD_CPU_CV 399mW/445mW VIN_SYS_5V0 3215mW/3326mW
