09-29-2025 14:32:50 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [50%@729,0%@729,0%@729,0%@729,0%@1303,0%@1113,0%@1113,0%@1113,off,off,off,off] EMC_FREQ 2%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.093C soc2@39.937C soc0@40.593C gpu@39.531C tj@43.093C soc1@39.812C VDD_GPU_SOC 2798mW/2798mW VDD_CPU_CV 1199mW/1199mW VIN_SYS_5V0 3421mW/3421mW
09-29-2025 14:33:09 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,0%@1728,0%@1728,100%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@39.937C soc0@40.406C gpu@39.312C tj@43.437C soc1@39.812C VDD_GPU_SOC 2798mW/2662mW VDD_CPU_CV 1199mW/905mW VIN_SYS_5V0 3321mW/3295mW
09-29-2025 14:33:09 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,0%@1728,0%@1728,100%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.218C soc2@39.875C soc0@40.406C gpu@39.656C tj@43.218C soc1@39.906C VDD_GPU_SOC 2798mW/2663mW VDD_CPU_CV 1199mW/905mW VIN_SYS_5V0 3321mW/3295mW
09-29-2025 14:33:09 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,0%@1728,33%@1728,100%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@40.062C soc0@40.5C gpu@39.531C tj@43.281C soc1@39.843C VDD_GPU_SOC 2798mW/2663mW VDD_CPU_CV 1199mW/906mW VIN_SYS_5V0 3321mW/3295mW
09-29-2025 14:33:09 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,0%@1728,0%@1728,75%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@39.937C soc0@40.406C gpu@39.375C tj@43.312C soc1@39.75C VDD_GPU_SOC 2798mW/2663mW VDD_CPU_CV 1199mW/906mW VIN_SYS_5V0 3321mW/3295mW
09-29-2025 14:33:09 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,33%@1728,0%@1728,0%@1728,100%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.656C soc2@39.875C soc0@40.593C gpu@39.312C tj@43.281C soc1@39.781C VDD_GPU_SOC 2798mW/2663mW VDD_CPU_CV 1199mW/907mW VIN_SYS_5V0 3321mW/3295mW
09-29-2025 14:33:09 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,33%@729,0%@729,0%@729,0%@1728,33%@1728,0%@1728,50%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@39.968C soc0@40.468C gpu@39.25C tj@43.468C soc1@39.812C VDD_GPU_SOC 2798mW/2664mW VDD_CPU_CV 1199mW/907mW VIN_SYS_5V0 3321mW/3295mW
09-29-2025 14:33:09 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@40C soc0@40.406C gpu@39.25C tj@43.468C soc1@40C VDD_GPU_SOC 2798mW/2664mW VDD_CPU_CV 1199mW/908mW VIN_SYS_5V0 3321mW/3295mW
09-29-2025 14:33:09 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [33%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@39.906C soc0@40.562C gpu@39.343C tj@43.343C soc1@39.812C VDD_GPU_SOC 2798mW/2664mW VDD_CPU_CV 1199mW/908mW VIN_SYS_5V0 3321mW/3295mW
09-29-2025 14:33:09 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,33%@729,0%@729,0%@729,0%@1728,66%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40C soc0@40.468C gpu@39.562C tj@43.437C soc1@39.781C VDD_GPU_SOC 2798mW/2664mW VDD_CPU_CV 1199mW/909mW VIN_SYS_5V0 3321mW/3295mW
09-29-2025 14:33:09 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@39.906C soc0@40.437C gpu@39.312C tj@43.343C soc1@39.781C VDD_GPU_SOC 2798mW/2665mW VDD_CPU_CV 1199mW/909mW VIN_SYS_5V0 3321mW/3295mW
09-29-2025 14:33:09 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.656C soc2@40.062C soc0@40.593C gpu@39.218C tj@43.656C soc1@39.812C VDD_GPU_SOC 2798mW/2665mW VDD_CPU_CV 1199mW/910mW VIN_SYS_5V0 3321mW/3295mW
09-29-2025 14:33:09 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.593C soc2@39.968C soc0@40.531C gpu@39.625C tj@43.593C soc1@39.812C VDD_GPU_SOC 2798mW/2665mW VDD_CPU_CV 1199mW/911mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:09 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,50%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@40C soc0@40.343C gpu@39.468C tj@43.312C soc1@40C VDD_GPU_SOC 2798mW/2665mW VDD_CPU_CV 1199mW/911mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:09 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,25%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@39.968C soc0@40.437C gpu@39.375C tj@43.281C soc1@39.812C VDD_GPU_SOC 2798mW/2666mW VDD_CPU_CV 1199mW/912mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:09 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,33%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40C soc0@40.375C gpu@39.281C tj@43.406C soc1@39.812C VDD_GPU_SOC 2798mW/2666mW VDD_CPU_CV 1199mW/912mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:09 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,0%@729,0%@729,0%@729,0%@1728,66%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.031C soc0@40.343C gpu@39.437C tj@43.343C soc1@40.031C VDD_GPU_SOC 2798mW/2666mW VDD_CPU_CV 1199mW/913mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:09 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,33%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 31%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40C soc0@40.562C gpu@39.437C tj@43.625C soc1@39.843C VDD_GPU_SOC 2798mW/2666mW VDD_CPU_CV 1199mW/913mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:09 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [75%@1728,25%@1497,0%@1497,0%@1497,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 8%@204 GR3D_FREQ 29%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@39.968C soc0@40.437C gpu@39.25C tj@43.343C soc1@39.75C VDD_GPU_SOC 2798mW/2667mW VDD_CPU_CV 1199mW/914mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:09 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1651,66%@1651,0%@1651,33%@1651,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 29%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40C soc0@40.437C gpu@39.281C tj@43.343C soc1@39.812C VDD_GPU_SOC 2798mW/2667mW VDD_CPU_CV 1199mW/914mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:09 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 30%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@40.031C soc0@40.5C gpu@39.406C tj@43.156C soc1@39.781C VDD_GPU_SOC 2798mW/2667mW VDD_CPU_CV 1199mW/915mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,33%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@39.968C soc0@40.406C gpu@39.281C tj@43.312C soc1@39.781C VDD_GPU_SOC 2798mW/2667mW VDD_CPU_CV 1199mW/915mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.593C soc2@40C soc0@40.562C gpu@39.5C tj@43.593C soc1@39.812C VDD_GPU_SOC 2798mW/2668mW VDD_CPU_CV 1199mW/916mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [66%@1728,66%@1728,0%@1728,0%@1728,0%@729,33%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 31%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@39.968C soc0@40.437C gpu@39.343C tj@43.25C soc1@39.812C VDD_GPU_SOC 2798mW/2668mW VDD_CPU_CV 1199mW/916mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,50%@1728,0%@1728,33%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 31%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@39.968C soc0@40.5C gpu@39.218C tj@43.437C soc1@39.812C VDD_GPU_SOC 2798mW/2668mW VDD_CPU_CV 1199mW/917mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@39.968C soc0@40.375C gpu@39.593C tj@43.406C soc1@39.937C VDD_GPU_SOC 2798mW/2668mW VDD_CPU_CV 1199mW/917mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.187C soc2@40.093C soc0@40.468C gpu@39.25C tj@43.187C soc1@39.812C VDD_GPU_SOC 2798mW/2669mW VDD_CPU_CV 1199mW/918mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,50%@1728,50%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@39.875C soc0@40.437C gpu@39.25C tj@43.25C soc1@39.906C VDD_GPU_SOC 2798mW/2669mW VDD_CPU_CV 1199mW/918mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15614/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,66%@1728,0%@1728,25%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.5C soc2@40.093C soc0@40.5C gpu@39.312C tj@43.5C soc1@39.812C VDD_GPU_SOC 2798mW/2669mW VDD_CPU_CV 1199mW/919mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.093C soc2@40.031C soc0@40.437C gpu@39.312C tj@43.093C soc1@39.812C VDD_GPU_SOC 2798mW/2669mW VDD_CPU_CV 1199mW/919mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,33%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40C soc0@40.531C gpu@39.25C tj@43.343C soc1@39.812C VDD_GPU_SOC 2798mW/2670mW VDD_CPU_CV 1199mW/920mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@40C soc0@40.468C gpu@39.375C tj@43.312C soc1@39.718C VDD_GPU_SOC 2798mW/2670mW VDD_CPU_CV 1199mW/920mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@40.031C soc0@40.562C gpu@39.312C tj@43.156C soc1@39.781C VDD_GPU_SOC 2798mW/2670mW VDD_CPU_CV 1199mW/921mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,50%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@40C soc0@40.562C gpu@39.5C tj@43.156C soc1@39.812C VDD_GPU_SOC 2798mW/2670mW VDD_CPU_CV 1199mW/921mW VIN_SYS_5V0 3321mW/3296mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.062C soc0@40.468C gpu@39.406C tj@43.468C soc1@39.812C VDD_GPU_SOC 2798mW/2670mW VDD_CPU_CV 1199mW/922mW VIN_SYS_5V0 3321mW/3297mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@40C soc0@40.406C gpu@39.218C tj@43.156C soc1@39.968C VDD_GPU_SOC 2798mW/2671mW VDD_CPU_CV 1199mW/922mW VIN_SYS_5V0 3321mW/3297mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,33%@1728,50%@1728,0%@1728,0%@729,0%@729,0%@729,33%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@40.031C soc0@40.531C gpu@39.562C tj@43.312C soc1@39.812C VDD_GPU_SOC 2798mW/2671mW VDD_CPU_CV 1199mW/923mW VIN_SYS_5V0 3321mW/3297mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@1728,100%@1728,0%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@39.937C soc0@40.468C gpu@39.437C tj@43.343C soc1@39.75C VDD_GPU_SOC 2798mW/2671mW VDD_CPU_CV 1199mW/923mW VIN_SYS_5V0 3321mW/3297mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.125C soc2@39.937C soc0@40.593C gpu@39.343C tj@43.125C soc1@39.812C VDD_GPU_SOC 2798mW/2671mW VDD_CPU_CV 1199mW/924mW VIN_SYS_5V0 3321mW/3297mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.218C soc2@40.031C soc0@40.437C gpu@39.562C tj@43.218C soc1@39.812C VDD_GPU_SOC 2798mW/2672mW VDD_CPU_CV 1199mW/924mW VIN_SYS_5V0 3321mW/3297mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,33%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.5C soc2@39.968C soc0@40.562C gpu@39.468C tj@43.5C soc1@39.937C VDD_GPU_SOC 2798mW/2672mW VDD_CPU_CV 1199mW/925mW VIN_SYS_5V0 3321mW/3297mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,66%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40C soc0@40.343C gpu@39.218C tj@43.343C soc1@39.812C VDD_GPU_SOC 2798mW/2672mW VDD_CPU_CV 1199mW/925mW VIN_SYS_5V0 3321mW/3297mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,33%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.125C soc2@39.937C soc0@40.375C gpu@39.218C tj@43.125C soc1@39.937C VDD_GPU_SOC 2798mW/2672mW VDD_CPU_CV 1199mW/926mW VIN_SYS_5V0 3321mW/3297mW
09-29-2025 14:33:10 RAM 15615/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,100%@1728,0%@1728,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@40C soc0@40.437C gpu@39.312C tj@43.281C soc1@39.812C VDD_GPU_SOC 2798mW/2672mW VDD_CPU_CV 1199mW/926mW VIN_SYS_5V0 3321mW/3297mW
